Feature ID	Taxon	Confidence
a5c90c082943ef0b7eb9cfb341ce4f60	Bacteria;Elusimicrobia;Elusimicrobia;MVP-88;uncultured bacterium	0.9982741252193705
05038b2ad5f20e33815d0e5eabd7e7ba	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;uncultured	0.9822260420266846
fba1edd10f2e2eb2cc081dd6949bef01	Bacteria;Rokubacteria;NC10;Rokubacteriales;uncultured bacterium	0.8114070824520576
c631dc6f5d2be0bf555a7d8774b55844	Bacteria;Calditrichaeota;Calditrichia;Calditrichales;Calditrichaceae;uncultured bacterium	0.9900269998595532
3f8f05cd198507894028e03211e8af6f	Bacteria;Planctomycetes;OM190;uncultured planctomycete	0.9445030911856521
9d7a9f341371d4c043eb475b1d1dd417	Bacteria;Proteobacteria	0.8030453397876944
938ea3d7b0b8e1b6e6e7db6d5abfa843	Bacteria	0.9902760530915848
15880fe75726096e376cd29d5e6a9f77	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;cvE6;uncultured bacterium	0.7347795354997101
f9eed79f2bd69b0da2385144b13658a7	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus	0.7308415161737174
cdf402b991450e960894d8fefe51a000	Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae;uncultured;uncultured marine bacterium	0.9362593737905756
e0e63129d03d1aba570f4958c7678535	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfofaba;uncultured bacterium	0.7700702298956644
a7511cdeb23fee45b2a7f917d914b70e	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;SAR116 clade;uncultured alpha proteobacterium	0.91365777218769
393c1886ae0f5e233260a1a9f2d60985	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.743710019211615
d36abeef224392635f6d7e78bf6fc681	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;uncultured bacterium	0.9211908091034252
2728cf16691fbeb995d10a5ac74ff3d9	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;uncultured bacterium	0.794134164145642
e6242a18b930fae98ab395c927393aa3	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Pelomonas;uncultured bacterium	0.9756771999438094
2bc5b457648a7777c9213f77a63afe86	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.9860508778367196
7831df3a391f8e44099cee929f6a4e8c	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	0.7258103060866672
baceab655805dc0c9c85ad47d245ed1c	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Clostridium sensu stricto 13;uncultured Clostridium sp.	0.7971916182607722
a1ca61d27a9c40420a9b2c7a5af1ee0d	Bacteria;Actinobacteria;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus Actinomarina;uncultured bacterium	0.7431383447505288
96482f55e1d0ecfb2b57b194210f3c3f	Bacteria;Proteobacteria;Alphaproteobacteria	0.9978816786237259
45c928d4392f01e7f4eed0b69edc430e	Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae;uncultured;uncultured bacterium	0.9984762511105261
1fddf5e7273a9aac44451053e5a033b0	Bacteria;Firmicutes;Clostridia;Clostridiales;Family XIII	0.9909429648293197
be5eb425ae9f25eda85174c1f79ec341	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prolixibacteraceae;Draconibacterium;uncultured bacterium	0.9992458544285407
2b3ae6a1fd0c5d41109ded582b9224f2	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured marine bacterium	0.8350471636113328
bda51e22bceb1848fa9eea1d1765ea18	Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Blattabacteriaceae	0.9312833743378969
41ed2064a3f6c1ed2bc48b4fc96e8ca7	Bacteria	0.9970448671542863
7876b08020672488b0e33c5bc6705dee	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;metagenome	0.9383989630437279
c02229c78637043f613e8646b5dd8dad	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;uncultured	0.99778156137754
5da10654120932fa29a68574479072cf	Bacteria;Patescibacteria;ABY1	0.7062992742242796
482ec47752f0c8b16329ce81b97b45a9	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;SEEP-SRB1;uncultured bacterium	0.9873682802299493
f72d13159c31d43b15a0d9eeeb9546c9	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatirhabdium;uncultured bacterium	0.9996948886377504
ee3f55755d06bc3af402c6a3047e0065	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia	0.9977062724234783
46bc7c3b65c62bfd4583c2ae86f5850f	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales	0.9901328008113714
c54e347a32a1fcf8b8b686efb94ca53f	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;SEEP-SRB1;uncultured delta proteobacterium	0.8796571771744712
3f4b8350f0d60f5e0c4139d4e1279fd7	Bacteria;Firmicutes;Bacilli;Bacillales	0.7496081273126484
0916e9f6c862918ded97bd17550c933d	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade	0.9999999550196186
942cd4b5a5df03d98d861e4cd88466ef	Bacteria;Lentisphaerae;Lentisphaeria;Lentisphaerales;Lentisphaeraceae;Lentisphaera;uncultured bacterium	0.999851153914252
