# Constructed from biom file
#OTU ID	RS101_S1	RS102_S13	RS103_S25	RS104_S37	RS105_S49	RS106_S61	RS107_S73	RS108_S85	RS109_S2	RS110_S14	RS111_S26	RS112_S38	RS113_S50	RS114_S62	RS115_S74	RS116_S86	RS117_S3	RS118_S15	RS119_S27	RS120_S39	RS121_S51	RS122_S63	RS123_S75	RS124_S87	RS125_S4	RS236_S146	RS237_S102	RS238_S109	RS239_S116	RS240_S123	RS241_S129	RS242_S135	RS243_S141	RS244_S147	RS245_S103	RS246_S110	RS247_S117	RS382_S39	RS383_S51	RS384_S63	RS385_S75	RS386_S87	RS387_S99	RS388_S111	RS389_S28	RS390_S40	RS391_S52	RS392_S64	RS393_S76	RS394_S88	RS395_S100	RS396_S112	RS397_S1	RS398_S2	RS399_S3	RS400_S4	RS401_S5	RS402_S6	RS403_S7	RS404_S8	RS405_S9	RS406_S10	RS407_S11	RS408_S12	RS409_S13	RS410_S14	RS411_S15	RS412_S16	“taxonomy”
Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales	0.137743353569	0.0539454456892	0.0285714285714	0.0823405746321	0.0916334661355	0.0554882481221	0.00247456695078	0.00234948604993	0.0033921302578	0.000303867403315	0.00263435194942	0.00277061240088	0.0108527131783	0.0	0.00927074492394	0.00545741777969	0.00381936643451	0.0741413774305	0.00611860684029	0.0138773819387	0.0197396963124	0.0487010688752	0.0766378244747	0.00400500625782	0.0152510558423	0.0491957261947	0.0139593908629	0.00601908490335	0.0162545562014	0.0475824708926	0.0491760397594	0.0158672259712	0.00654908089603	0.0170366043614	0.0496911337209	0.0	0.0206961834689	0.114834269154	0.0463932954205	0.147668393782	0.100497512438	0.0556810481138	0.019169536682	0.00772650296359	0.0400586223742	0.0399681052527	0.0110870740941	0.0023199023199	0.010884125921	0.0111621799081	0.00592823712949	0.011071744907	0.00980926430518	0.00275119617225	0.0138802050769	0.00266260935717	0.0027841052898	0.0263813996637	0.0197257484649	0.0589919575561	0.0355895019095	0.0106666666667	0.0736842105263	0.0829095732921	0.00432365657813	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000861697544162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;__	0.014653548252	0.00560155869459	0.0	0.0042046250876	0.00309871624613	0.00848073661255	0.00164971130052	0.00998531571219	0.0	0.0	0.00605900948367	0.00095538358651	0.00258397932817	0.0	0.00137102565777	0.00718081286802	0.0	0.00290750499727	0.00125509883903	0.00207125103563	0.00281995661605	0.00941459616338	0.0182941903585	0.00325406758448	0.00574847489442	0.000352236703064	0.000390472471691	0.000782970393932	0.0144320756576	0.000363842173351	0.000174383119714	0.000182381907715	0.00141400610255	0.0148948598131	0.0	0.0	0.0	0.00434703857997	0.00448967375037	0.0020725388601	0.0109452736318	0.00485656200587	0.00142959256612	0.0	0.00366389838788	0.00398684341672	0.00216333153056	0.00793650793651	0.0	0.0106697307945	0.00748829953198	0.00124003542958	0.0	0.000956937799043	0.00687757909216	0.0	0.000337467307855	0.0150750855221	0.0096083484458	0.0248010442545	0.00463151052247	0.0	0.0	0.000884368781782	0.0121474161005	0.0	0.0	0.0
Bacteria;Bacteroidetes;Ignavibacteria;Kryptoniales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000544959128065	0.0	0.0	0.000570559147965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Ignavibacteria;OPB56	0.000837345614402	0.0013395031661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00455675227838	0.0	0.000991010122461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000780031201248	0.0022143489814	0.0	0.0	0.0	0.0	0.00101240192356	0.0	0.0	0.000252642216514	0.00219387340538	0.0	0.0	0.00110546097723	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Rhodothermia;Rhodothermales	0.0	0.0003653190453	0.0	0.0	0.0	0.0	0.0	0.0	0.000193836014732	8.28729281768e-05	0.0	0.0	0.0	0.0	0.0	0.000861697544162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00425740151701	0.00330016747119	0.000565976714101	0.000348766239428	0.0	0.00409317556002	0.00389408099688	0.00086300872093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00088573959256	0.0	0.0	0.000625234462924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Calditrichaeota;Calditrichia;Calditrichales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000624024960998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;1-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00095538358651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000529212531753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000663276586337	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales	0.0	0.0	0.0	0.0	0.00265604249668	0.0	0.0	0.0	0.0	0.0	0.00395152792413	0.0	0.0031007751938	0.0	0.000522295488673	0.00129254631624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000451773209849	0.000584833322503	0.0	0.0	0.0	0.0	0.00659340659341	0.0	0.0	0.000312012480499	0.000974313551816	0.0	0.0	0.000500187570339	0.0	0.0	0.0	0.0	0.0	0.000487527423418	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales	0.00293070965041	0.0018265952265	0.0	0.0	0.0	0.0	0.0	0.0	0.000290754022097	0.0	0.0	0.00257953568358	0.00206718346253	0.0	0.00176274727427	0.0	0.00157268029656	0.00272578593494	0.0	0.00310687655344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001132893311	0.0	0.0	0.0	0.0	0.000681464174455	0.0	0.0	0.0	0.00289802571998	0.000748278958396	0.00103626943005	0.0	0.00101648972216	0.0	0.000529212531753	0.0	0.00129572411044	0.00108166576528	0.0031746031746	0.00167448091092	0.0	0.0	0.00248007085917	0.000544959128065	0.000717703349282	0.00225084406652	0.00161658425257	0.00269973846284	0.00028990549081	0.0	0.0	0.0	0.0	0.0	0.0	0.000617665225448	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;Caldilineales	0.00523341009001	0.00669751583049	0.0	0.00385423966363	0.010402833112	0.0193845408287	0.0166345889469	0.0	0.00523357239775	0.0	0.0108008429926	0.0106047578103	0.0196382428941	0.0	0.00130573872168	0.0129254631624	0.0172994832622	0.0196256587316	0.00894257922811	0.00787075393538	0.0	0.00403482692716	0.0017305315204	0.00133500208594	0.00187705302675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144901285999	0.00209518108351	0.0059585492228	0.00298507462687	0.00282358256155	0.0101371109234	0.0116426756986	0.0214948705423	0.0246187580983	0.013520822066	0.0106227106227	0.00552578700603	0.0154300722259	0.00717628705148	0.0103631532329	0.0205722070845	0.013995215311	0.0167562836064	0.0228223659186	0.0213448072218	0.00104365976692	0.00200439056982	0.0	0.00698789306899	0.0	0.0	0.00619058147247	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000837320574163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;SBR1031	0.0	0.0003653190453	0.0	0.0	0.0	0.0	0.00123728347539	0.0	0.000290754022097	0.0	0.0	0.0	0.0	0.0	0.0	0.00186701134568	0.0	0.00236234781029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000352236703064	0.0	0.0	0.000443306078219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000129962960556	0.0	0.0	0.000996710854181	0.000811249323959	0.0	0.0	0.0	0.0	0.0014171833481	0.00245231607629	0.0	0.00250093785169	0.00114111829593	0.0	0.0	0.00066813018994	0.0	0.0	0.0	0.0	0.0	0.000617665225448	0.0	0.0	0.0
Bacteria;Chloroflexi;Anaerolineae;SJA-15	0.0	0.0	0.0	0.0	0.0	0.0	0.00206213912565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000783443233009	0.0	0.0	0.0	0.0	0.0	0.0	0.00049550506123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000740897544454	0.0	0.00169440845211	0.0027041644132	0.0	0.0	0.00147734734077	0.0	0.0	0.0	0.0	0.0	0.0	0.00177170336624	0.0	0.0	0.0	0.00235638254652	0.0	0.0	0.0	0.0	0.0	0.0	0.0
